date,query,count
2026-04-04,total,6306961
2026-04-04,claude,336325
2026-04-04,copilot,17415
2026-04-04,devin,382
2026-04-04,aider,399
2026-04-04,codex,0
2026-04-04,opencode,59
2026-04-04,cursor_editor,252
2026-04-04,cursor_bg,1
2026-04-04,jules,2706
2026-04-04,amazonq,0
