date,query,count
2026-03-23,total,6017021
2026-03-23,claude,376394
2026-03-23,copilot,15963
2026-03-23,devin,776
2026-03-23,aider,143
2026-03-23,codex,7
2026-03-23,opencode,69
2026-03-23,cursor_editor,333
2026-03-23,cursor_bg,0
2026-03-23,jules,3315
2026-03-23,amazonq,0
