date,query,count
2026-05-25,total,7480394
2026-05-25,claude,461130
2026-05-25,copilot,8162
2026-05-25,devin,884
2026-05-25,aider,241
2026-05-25,codex,1
2026-05-25,opencode,163
2026-05-25,cursor_editor,45316
2026-05-25,cursor_bg,1
2026-05-25,jules,2833
2026-05-25,amazonq,1
