date,query,count
2026-06-14,total,13988028
2026-06-14,claude,502624
2026-06-14,copilot,2601
2026-06-14,devin,652
2026-06-14,aider,202
2026-06-14,codex,2
2026-06-14,opencode,131
2026-06-14,cursor_editor,39901
2026-06-14,cursor_bg,13
2026-06-14,jules,2218
2026-06-14,amazonq,5
