date,query,count
2026-07-16,total,14981166
2026-07-16,claude,572321
2026-07-16,copilot,3658
2026-07-16,devin,564
2026-07-16,aider,114
2026-07-16,codex,0
2026-07-16,opencode,281
2026-07-16,cursor_editor,48050
2026-07-16,cursor_bg,39
2026-07-16,jules,1734
2026-07-16,amazonq,18
