date,query,count
2026-07-06,total,12123415
2026-07-06,claude,608400
2026-07-06,copilot,3771
2026-07-06,devin,386
2026-07-06,aider,164
2026-07-06,codex,1
2026-07-06,opencode,250
2026-07-06,cursor_editor,45112
2026-07-06,cursor_bg,67
2026-07-06,jules,2085
2026-07-06,amazonq,0
