date,query,count
2026-09-02,total,86183450
2026-09-02,claude,827232
2026-09-02,copilot,3242
2026-09-02,devin,575
2026-09-02,aider,205
2026-09-02,codex,1
2026-09-02,opencode,717
2026-09-02,cursor_editor,47650
2026-09-02,cursor_bg,85
2026-09-02,jules,2073
2026-09-02,amazonq,7
