date,query,count
2026-04-11,total,6603113
2026-04-11,claude,320914
2026-04-11,copilot,17423
2026-04-11,devin,500
2026-04-11,aider,301
2026-04-11,codex,1
2026-04-11,opencode,77
2026-04-11,cursor_editor,290
2026-04-11,cursor_bg,0
2026-04-11,jules,2281
2026-04-11,amazonq,0
