date,query,count
2026-08-27,total,69181536
2026-08-27,claude,616489
2026-08-27,copilot,2727
2026-08-27,devin,773
2026-08-27,aider,85
2026-08-27,codex,4
2026-08-27,opencode,545
2026-08-27,cursor_editor,48646
2026-08-27,cursor_bg,43
2026-08-27,jules,1946
2026-08-27,amazonq,13
