date,query,count
2026-08-01,total,36817961
2026-08-01,claude,471603
2026-08-01,copilot,3195
2026-08-01,devin,423
2026-08-01,aider,202
2026-08-01,codex,7
2026-08-01,opencode,237
2026-08-01,cursor_editor,42749
2026-08-01,cursor_bg,24
2026-08-01,jules,1766
2026-08-01,amazonq,0
