date,query,count
2026-08-18,total,47815823
2026-08-18,claude,596192
2026-08-18,copilot,3365
2026-08-18,devin,806
2026-08-18,aider,183
2026-08-18,codex,1
2026-08-18,opencode,372
2026-08-18,cursor_editor,48697
2026-08-18,cursor_bg,58
2026-08-18,jules,1978
2026-08-18,amazonq,3
