date,query,count
2026-09-08,total,60888607
2026-09-08,claude,807284
2026-09-08,copilot,2985
2026-09-08,devin,686
2026-09-08,aider,166
2026-09-08,codex,9
2026-09-08,opencode,695
2026-09-08,cursor_editor,46087
2026-09-08,cursor_bg,36
2026-09-08,jules,1988
2026-09-08,amazonq,18
