date,query,count
2026-04-02,total,6594194
2026-04-02,claude,352589
2026-04-02,copilot,14370
2026-04-02,devin,556
2026-04-02,aider,190
2026-04-02,codex,0
2026-04-02,opencode,89
2026-04-02,cursor_editor,305
2026-04-02,cursor_bg,0
2026-04-02,jules,2829
2026-04-02,amazonq,0
