date,query,count
2026-07-24,total,27058371
2026-07-24,claude,532692
2026-07-24,copilot,3009
2026-07-24,devin,409
2026-07-24,aider,159
2026-07-24,codex,1
2026-07-24,opencode,320
2026-07-24,cursor_editor,51407
2026-07-24,cursor_bg,28
2026-07-24,jules,1847
2026-07-24,amazonq,0
