date,query,count
2026-07-03,total,9976818
2026-07-03,claude,621886
2026-07-03,copilot,3928
2026-07-03,devin,470
2026-07-03,aider,205
2026-07-03,codex,1
2026-07-03,opencode,238
2026-07-03,cursor_editor,42873
2026-07-03,cursor_bg,14
2026-07-03,jules,1787
2026-07-03,amazonq,1
