date,query,count
2026-07-01,total,9004129
2026-07-01,claude,536854
2026-07-01,copilot,3901
2026-07-01,devin,460
2026-07-01,aider,85
2026-07-01,codex,2
2026-07-01,opencode,243
2026-07-01,cursor_editor,44047
2026-07-01,cursor_bg,10
2026-07-01,jules,1864
2026-07-01,amazonq,0
