date,query,count
2026-04-22,total,7443147
2026-04-22,claude,353042
2026-04-22,copilot,11721
2026-04-22,devin,1798
2026-04-22,aider,142
2026-04-22,codex,1
2026-04-22,opencode,117
2026-04-22,cursor_editor,326
2026-04-22,cursor_bg,0
2026-04-22,jules,2615
2026-04-22,amazonq,3
