date,query,count
2026-07-10,total,17493079
2026-07-10,claude,612013
2026-07-10,copilot,3598
2026-07-10,devin,458
2026-07-10,aider,233
2026-07-10,codex,0
2026-07-10,opencode,314
2026-07-10,cursor_editor,1047838
2026-07-10,cursor_bg,25
2026-07-10,jules,1852
2026-07-10,amazonq,0
