date,query,count
2026-09-10,total,29577681
2026-09-10,claude,804839
2026-09-10,copilot,3911
2026-09-10,devin,584
2026-09-10,aider,103
2026-09-10,codex,2
2026-09-10,opencode,581
2026-09-10,cursor_editor,46250
2026-09-10,cursor_bg,47
2026-09-10,jules,1892
2026-09-10,amazonq,5
