date,query,count
2026-05-30,total,14872218
2026-05-30,claude,423224
2026-05-30,copilot,5096
2026-05-30,devin,492
2026-05-30,aider,103
2026-05-30,codex,1
2026-05-30,opencode,109
2026-05-30,cursor_editor,37076
2026-05-30,cursor_bg,0
2026-05-30,jules,2409
2026-05-30,amazonq,0
