date,query,count
2026-06-11,total,12230714
2026-06-11,claude,639921
2026-06-11,copilot,3885
2026-06-11,devin,659
2026-06-11,aider,96
2026-06-11,codex,1
2026-06-11,opencode,139
2026-06-11,cursor_editor,50640
2026-06-11,cursor_bg,3
2026-06-11,jules,2446
2026-06-11,amazonq,6
