date,query,count
2026-08-07,total,14377281
2026-08-07,claude,560088
2026-08-07,copilot,3412
2026-08-07,devin,943
2026-08-07,aider,101
2026-08-07,codex,6
2026-08-07,opencode,458
2026-08-07,cursor_editor,52110
2026-08-07,cursor_bg,62
2026-08-07,jules,1670
2026-08-07,amazonq,0
