date,query,count
2026-03-08,total,7833868
2026-03-08,claude,246667
2026-03-08,copilot,16428
2026-03-08,devin,448
2026-03-08,aider,164
2026-03-08,codex,5
2026-03-08,opencode,86
2026-03-08,cursor_editor,270
2026-03-08,cursor_bg,0
2026-03-08,jules,3489
2026-03-08,amazonq,1
