date,query,count
2026-03-16,total,6093728
2026-03-16,claude,343497
2026-03-16,copilot,17478
2026-03-16,devin,221
2026-03-16,aider,130
2026-03-16,codex,1
2026-03-16,opencode,81
2026-03-16,cursor_editor,305
2026-03-16,cursor_bg,2
2026-03-16,jules,3643
2026-03-16,amazonq,0
