date,query,count
2026-08-12,total,17733874
2026-08-12,claude,567939
2026-08-12,copilot,3418
2026-08-12,devin,966
2026-08-12,aider,229
2026-08-12,codex,1
2026-08-12,opencode,316
2026-08-12,cursor_editor,55923
2026-08-12,cursor_bg,70
2026-08-12,jules,1673
2026-08-12,amazonq,15
