date,query,count
2026-06-01,total,23414948
2026-06-01,claude,509123
2026-06-01,copilot,6573
2026-06-01,devin,657
2026-06-01,aider,176
2026-06-01,codex,1
2026-06-01,opencode,130
2026-06-01,cursor_editor,44166
2026-06-01,cursor_bg,31
2026-06-01,jules,2574
2026-06-01,amazonq,3
