date,query,count
2026-07-27,total,29176180
2026-07-27,claude,585049
2026-07-27,copilot,3296
2026-07-27,devin,698
2026-07-27,aider,485
2026-07-27,codex,1
2026-07-27,opencode,306
2026-07-27,cursor_editor,52698
2026-07-27,cursor_bg,23
2026-07-27,jules,1980
2026-07-27,amazonq,2
