date,query,count
2026-06-28,total,10194756
2026-06-28,claude,997284
2026-06-28,copilot,2366
2026-06-28,devin,594
2026-06-28,aider,170
2026-06-28,codex,1
2026-06-28,opencode,178
2026-06-28,cursor_editor,36165
2026-06-28,cursor_bg,46
2026-06-28,jules,1881
2026-06-28,amazonq,0
