date,query,count
2026-08-31,total,72395636
2026-08-31,claude,616079
2026-08-31,copilot,2807
2026-08-31,devin,697
2026-08-31,aider,184
2026-08-31,codex,4
2026-08-31,opencode,566
2026-08-31,cursor_editor,45976
2026-08-31,cursor_bg,166
2026-08-31,jules,1910
2026-08-31,amazonq,6
