date,query,count
2026-08-09,total,40021692
2026-08-09,claude,493433
2026-08-09,copilot,2926
2026-08-09,devin,1297
2026-08-09,aider,173
2026-08-09,codex,1
2026-08-09,opencode,301
2026-08-09,cursor_editor,44519
2026-08-09,cursor_bg,47
2026-08-09,jules,1685
2026-08-09,amazonq,9
