date,query,count
2026-06-27,total,14000903
2026-06-27,claude,585973
2026-06-27,copilot,2334
2026-06-27,devin,423
2026-06-27,aider,255
2026-06-27,codex,1
2026-06-27,opencode,173
2026-06-27,cursor_editor,35438
2026-06-27,cursor_bg,11
2026-06-27,jules,2003
2026-06-27,amazonq,0
