date,query,count
2026-07-28,total,34655861
2026-07-28,claude,598119
2026-07-28,copilot,3130
2026-07-28,devin,481
2026-07-28,aider,490
2026-07-28,codex,1
2026-07-28,opencode,291
2026-07-28,cursor_editor,57363
2026-07-28,cursor_bg,37
2026-07-28,jules,1893
2026-07-28,amazonq,2
