date,query,count
2026-04-06,total,7254998
2026-04-06,claude,377977
2026-04-06,copilot,17560
2026-04-06,devin,406
2026-04-06,aider,324
2026-04-06,codex,0
2026-04-06,opencode,67
2026-04-06,cursor_editor,332
2026-04-06,cursor_bg,0
2026-04-06,jules,2946
2026-04-06,amazonq,0
