date,query,count
2026-07-15,total,13759487
2026-07-15,claude,536544
2026-07-15,copilot,3438
2026-07-15,devin,476
2026-07-15,aider,123
2026-07-15,codex,0
2026-07-15,opencode,260
2026-07-15,cursor_editor,46809
2026-07-15,cursor_bg,16
2026-07-15,jules,2036
2026-07-15,amazonq,0
