date,query,count
2026-06-17,total,15136899
2026-06-17,claude,575265
2026-06-17,copilot,3050
2026-06-17,devin,519
2026-06-17,aider,261
2026-06-17,codex,1
2026-06-17,opencode,170
2026-06-17,cursor_editor,44414
2026-06-17,cursor_bg,13
2026-06-17,jules,2351
2026-06-17,amazonq,10
