date,query,count
2026-06-22,total,9363505
2026-06-22,claude,570148
2026-06-22,copilot,3270
2026-06-22,devin,818
2026-06-22,aider,195
2026-06-22,codex,1
2026-06-22,opencode,198
2026-06-22,cursor_editor,41319
2026-06-22,cursor_bg,6
2026-06-22,jules,2108
2026-06-22,amazonq,1
