date,query,count
2026-07-18,total,19888047
2026-07-18,claude,520612
2026-07-18,copilot,2970
2026-07-18,devin,409
2026-07-18,aider,179
2026-07-18,codex,13
2026-07-18,opencode,301
2026-07-18,cursor_editor,44567
2026-07-18,cursor_bg,38
2026-07-18,jules,1772
2026-07-18,amazonq,0
