date,query,count
2026-07-05,total,9621738
2026-07-05,claude,529574
2026-07-05,copilot,3122
2026-07-05,devin,317
2026-07-05,aider,117
2026-07-05,codex,1
2026-07-05,opencode,199
2026-07-05,cursor_editor,37318
2026-07-05,cursor_bg,44
2026-07-05,jules,1830
2026-07-05,amazonq,0
