date,query,count
2026-08-15,total,45595262
2026-08-15,claude,474569
2026-08-15,copilot,2693
2026-08-15,devin,809
2026-08-15,aider,242
2026-08-15,codex,4
2026-08-15,opencode,282
2026-08-15,cursor_editor,40711
2026-08-15,cursor_bg,57
2026-08-15,jules,1923
2026-08-15,amazonq,7
