date,query,count
2026-05-22,total,7021649
2026-05-22,claude,440255
2026-05-22,copilot,7595
2026-05-22,devin,646
2026-05-22,aider,331
2026-05-22,codex,1
2026-05-22,opencode,137
2026-05-22,cursor_editor,41542
2026-05-22,cursor_bg,22
2026-05-22,jules,2808
2026-05-22,amazonq,0
