date,query,count
2026-04-09,total,7127832
2026-04-09,claude,381566
2026-04-09,copilot,16352
2026-04-09,devin,713
2026-04-09,aider,335
2026-04-09,codex,0
2026-04-09,opencode,86
2026-04-09,cursor_editor,458
2026-04-09,cursor_bg,0
2026-04-09,jules,2516
2026-04-09,amazonq,1
