date,query,count
2026-08-02,total,45210849
2026-08-02,claude,485729
2026-08-02,copilot,3154
2026-08-02,devin,711
2026-08-02,aider,203
2026-08-02,codex,2
2026-08-02,opencode,271
2026-08-02,cursor_editor,43028
2026-08-02,cursor_bg,94
2026-08-02,jules,1761
2026-08-02,amazonq,0
