date,query,count
2026-06-09,total,12743342
2026-06-09,claude,523579
2026-06-09,copilot,3973
2026-06-09,devin,866
2026-06-09,aider,128
2026-06-09,codex,1
2026-06-09,opencode,137
2026-06-09,cursor_editor,48905
2026-06-09,cursor_bg,22
2026-06-09,jules,2303
2026-06-09,amazonq,5
