date,query,count
2026-04-26,total,6938319
2026-04-26,claude,352056
2026-04-26,copilot,9143
2026-04-26,devin,1850
2026-04-26,aider,293
2026-04-26,codex,1
2026-04-26,opencode,181
2026-04-26,cursor_editor,278
2026-04-26,cursor_bg,0
2026-04-26,jules,2637
2026-04-26,amazonq,0
