date,query,count
2026-07-13,total,19752572
2026-07-13,claude,576780
2026-07-13,copilot,3361
2026-07-13,devin,439
2026-07-13,aider,185
2026-07-13,codex,0
2026-07-13,opencode,334
2026-07-13,cursor_editor,47007
2026-07-13,cursor_bg,51
2026-07-13,jules,1985
2026-07-13,amazonq,0
