date,query,count
2026-08-06,total,57089099
2026-08-06,claude,563751
2026-08-06,copilot,2952
2026-08-06,devin,672
2026-08-06,aider,114
2026-08-06,codex,1
2026-08-06,opencode,370
2026-08-06,cursor_editor,52044
2026-08-06,cursor_bg,45
2026-08-06,jules,1587
2026-08-06,amazonq,1
