date,query,count
2026-03-25,total,6155052
2026-03-25,claude,381312
2026-03-25,copilot,16216
2026-03-25,devin,589
2026-03-25,aider,151
2026-03-25,codex,0
2026-03-25,opencode,98
2026-03-25,cursor_editor,291
2026-03-25,cursor_bg,0
2026-03-25,jules,3424
2026-03-25,amazonq,0
