date,query,count
2026-06-21,total,7696251
2026-06-21,claude,505816
2026-06-21,copilot,2809
2026-06-21,devin,619
2026-06-21,aider,192
2026-06-21,codex,1
2026-06-21,opencode,217
2026-06-21,cursor_editor,34438
2026-06-21,cursor_bg,12
2026-06-21,jules,2175
2026-06-21,amazonq,1
