date,query,count
2026-08-04,total,55306381
2026-08-04,claude,577399
2026-08-04,copilot,2589
2026-08-04,devin,630
2026-08-04,aider,150
2026-08-04,codex,1
2026-08-04,opencode,348
2026-08-04,cursor_editor,52795
2026-08-04,cursor_bg,58
2026-08-04,jules,1693
2026-08-04,amazonq,2
