date,query,count
2026-09-07,total,30418245
2026-09-07,claude,797777
2026-09-07,copilot,3371
2026-09-07,devin,642
2026-09-07,aider,117
2026-09-07,codex,2
2026-09-07,opencode,678
2026-09-07,cursor_editor,44916
2026-09-07,cursor_bg,11
2026-09-07,jules,2195
2026-09-07,amazonq,17
