date,query,count
2026-03-19,total,9409560
2026-03-19,claude,349072
2026-03-19,copilot,15337
2026-03-19,devin,623
2026-03-19,aider,171
2026-03-19,codex,0
2026-03-19,opencode,84
2026-03-19,cursor_editor,316
2026-03-19,cursor_bg,0
2026-03-19,jules,3200
2026-03-19,amazonq,0
