date,query,count
2026-09-04,total,15068541
2026-09-04,claude,803152
2026-09-04,copilot,3316
2026-09-04,devin,736
2026-09-04,aider,140
2026-09-04,codex,1
2026-09-04,opencode,599
2026-09-04,cursor_editor,46028
2026-09-04,cursor_bg,28
2026-09-04,jules,1990
2026-09-04,amazonq,6
