date,query,count
2026-07-04,total,9186939
2026-07-04,claude,535657
2026-07-04,copilot,2966
2026-07-04,devin,375
2026-07-04,aider,98
2026-07-04,codex,1
2026-07-04,opencode,218
2026-07-04,cursor_editor,36821
2026-07-04,cursor_bg,28
2026-07-04,jules,1796
2026-07-04,amazonq,0
