date,query,count
2026-05-11,total,7058259
2026-05-11,claude,424325
2026-05-11,copilot,12784
2026-05-11,devin,973
2026-05-11,aider,187
2026-05-11,codex,1
2026-05-11,opencode,157
2026-05-11,cursor_editor,37902
2026-05-11,cursor_bg,0
2026-05-11,jules,2477
2026-05-11,amazonq,1
