date,query,count
2026-04-05,total,6241375
2026-04-05,claude,346038
2026-04-05,copilot,16566
2026-04-05,devin,539
2026-04-05,aider,337
2026-04-05,codex,0
2026-04-05,opencode,57
2026-04-05,cursor_editor,296
2026-04-05,cursor_bg,0
2026-04-05,jules,2638
2026-04-05,amazonq,0
