date,query,count
2026-08-28,total,73172032
2026-08-28,claude,589738
2026-08-28,copilot,2546
2026-08-28,devin,443
2026-08-28,aider,84
2026-08-28,codex,1
2026-08-28,opencode,440
2026-08-28,cursor_editor,43842
2026-08-28,cursor_bg,69
2026-08-28,jules,1858
2026-08-28,amazonq,8
