date,query,count
2026-07-25,total,31877123
2026-07-25,claude,493879
2026-07-25,copilot,2678
2026-07-25,devin,523
2026-07-25,aider,87
2026-07-25,codex,1
2026-07-25,opencode,349
2026-07-25,cursor_editor,46539
2026-07-25,cursor_bg,17
2026-07-25,jules,2021
2026-07-25,amazonq,0
