date,query,count
2026-06-19,total,18076678
2026-06-19,claude,534676
2026-06-19,copilot,2597
2026-06-19,devin,468
2026-06-19,aider,143
2026-06-19,codex,2
2026-06-19,opencode,142
2026-06-19,cursor_editor,41097
2026-06-19,cursor_bg,39
2026-06-19,jules,1990
2026-06-19,amazonq,0
