date,query,count
2026-04-21,total,7040954
2026-04-21,claude,367188
2026-04-21,copilot,15160
2026-04-21,devin,1565
2026-04-21,aider,316
2026-04-21,codex,1
2026-04-21,opencode,99
2026-04-21,cursor_editor,328
2026-04-21,cursor_bg,0
2026-04-21,jules,2210
2026-04-21,amazonq,1
