date,query,count
2026-06-08,total,9618041
2026-06-08,claude,501963
2026-06-08,copilot,3783
2026-06-08,devin,679
2026-06-08,aider,213
2026-06-08,codex,1
2026-06-08,opencode,166
2026-06-08,cursor_editor,47028
2026-06-08,cursor_bg,24
2026-06-08,jules,2194
2026-06-08,amazonq,5
