date,query,count
2026-08-20,total,54910078
2026-08-20,claude,608301
2026-08-20,copilot,2036
2026-08-20,devin,800
2026-08-20,aider,189
2026-08-20,codex,3
2026-08-20,opencode,392
2026-08-20,cursor_editor,49621
2026-08-20,cursor_bg,86
2026-08-20,jules,1946
2026-08-20,amazonq,6
