date,query,count
2026-05-01,total,6131845
2026-05-01,claude,312042
2026-05-01,copilot,9393
2026-05-01,devin,1113
2026-05-01,aider,201
2026-05-01,codex,1
2026-05-01,opencode,121
2026-05-01,cursor_editor,15972
2026-05-01,cursor_bg,29
2026-05-01,jules,2233
2026-05-01,amazonq,0
