date,query,count
2026-06-02,total,19884398
2026-06-02,claude,531191
2026-06-02,copilot,5932
2026-06-02,devin,749
2026-06-02,aider,151
2026-06-02,codex,1
2026-06-02,opencode,135
2026-06-02,cursor_editor,46083
2026-06-02,cursor_bg,11
2026-06-02,jules,2218
2026-06-02,amazonq,0
