date,query,count
2026-03-26,total,6087250
2026-03-26,claude,386200
2026-03-26,copilot,15663
2026-03-26,devin,470
2026-03-26,aider,183
2026-03-26,codex,0
2026-03-26,opencode,64
2026-03-26,cursor_editor,355
2026-03-26,cursor_bg,0
2026-03-26,jules,3331
2026-03-26,amazonq,0
